,state_name,constituency_name,assembly_constituency_name,nota_votes,candidate_name,party_name,secured_votes
261,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,BHARAT MATHUKUMILLI,TDP,60990.0
262,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,M V V SATYANARAYANA,YSRCP,56787.0
263,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,GEORGE BANGARI,VCK,313.0
264,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,B. JAYA VENU GOPAL,PPOI,203.0
265,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,V.V. LAKSHMI NARAYANA,JNP,46959.0
266,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,ANMISH VARMA,IND,250.0
267,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,R. UDAYA GOWRI,IND,115.0
268,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,KOTHAPALLI GEETHA,IND,145.0
269,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,GAMPALA SOMASUNDARAM,IND,113.0
270,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,GANNU MALLAYYA,IND,135.0
271,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,DURGAPRASAD. GUNTU,IND,250.0
272,Andhra Pradesh,Visakhapatnam,Visakhapatnam East,1810,PULAPAKA RAJA SEKHAR,IND,258.0
273,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,DAGGUBATI PURANDESWARI,BJP,3984.0
274,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,PEDADA. RAMANIKUMARI,INC,1943.0
275,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,BHARAT MATHUKUMILLI,TDP,44388.0
276,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,M V V SATYANARAYANA,YSRCP,40712.0
277,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,GEORGE BANGARI,VCK,257.0
278,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,B. JAYA VENU GOPAL,PPOI,161.0
279,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,V.V. LAKSHMI NARAYANA,JNP,34598.0
280,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,ANMISH VARMA,IND,212.0
281,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,R. UDAYA GOWRI,IND,72.0
282,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,KOTHAPALLI GEETHA,IND,107.0
283,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,GAMPALA SOMASUNDARAM,IND,114.0
284,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,GANNU MALLAYYA,IND,90.0
285,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,DURGAPRASAD. GUNTU,IND,192.0
286,Andhra Pradesh,Visakhapatnam,Visakhapatnam South,1190,PULAPAKA RAJA SEKHAR,IND,172.0
287,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,DAGGUBATI PURANDESWARI,BJP,8549.0
288,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,PEDADA. RAMANIKUMARI,INC,2465.0
289,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,BHARAT MATHUKUMILLI,TDP,58651.0
290,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,M V V SATYANARAYANA,YSRCP,57349.0
291,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,GEORGE BANGARI,VCK,304.0
292,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,B. JAYA VENU GOPAL,PPOI,194.0
293,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,V.V. LAKSHMI NARAYANA,JNP,46070.0
294,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,ANMISH VARMA,IND,267.0
295,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,R. UDAYA GOWRI,IND,116.0
296,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,KOTHAPALLI GEETHA,IND,118.0
297,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,GAMPALA SOMASUNDARAM,IND,119.0
298,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,GANNU MALLAYYA,IND,146.0
299,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,DURGAPRASAD. GUNTU,IND,197.0
300,Andhra Pradesh,Visakhapatnam,Visakhapatnam North,1735,PULAPAKA RAJA SEKHAR,IND,215.0
301,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,DAGGUBATI PURANDESWARI,BJP,4735.0
302,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,PEDADA. RAMANIKUMARI,INC,1981.0
303,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,BHARAT MATHUKUMILLI,TDP,50560.0
304,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,M V V SATYANARAYANA,YSRCP,42225.0
305,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,GEORGE BANGARI,VCK,458.0
306,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,B. JAYA VENU GOPAL,PPOI,188.0
307,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,V.V. LAKSHMI NARAYANA,JNP,35286.0
308,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,ANMISH VARMA,IND,213.0
309,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,R. UDAYA GOWRI,IND,97.0
310,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,KOTHAPALLI GEETHA,IND,96.0
311,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,GAMPALA SOMASUNDARAM,IND,111.0
312,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,GANNU MALLAYYA,IND,128.0
313,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,DURGAPRASAD. GUNTU,IND,217.0
314,Andhra Pradesh,Visakhapatnam,Visakhapatnam West,1261,PULAPAKA RAJA SEKHAR,IND,228.0
315,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,DAGGUBATI PURANDESWARI,BJP,4690.0
316,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,PEDADA. RAMANIKUMARI,INC,2409.0
317,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,BHARAT MATHUKUMILLI,TDP,55710.0
318,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,M V V SATYANARAYANA,YSRCP,67487.0
319,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,GEORGE BANGARI,VCK,389.0
320,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,B. JAYA VENU GOPAL,PPOI,341.0
321,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,V.V. LAKSHMI NARAYANA,JNP,68567.0
322,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,ANMISH VARMA,IND,365.0
323,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,R. UDAYA GOWRI,IND,408.0
324,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,KOTHAPALLI GEETHA,IND,192.0
325,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,GAMPALA SOMASUNDARAM,IND,168.0
326,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,GANNU MALLAYYA,IND,199.0
327,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,DURGAPRASAD. GUNTU,IND,573.0
328,Andhra Pradesh,Visakhapatnam,Gajuwaka,1892,PULAPAKA RAJA SEKHAR,IND,335.0
329,Andhra Pradesh,Anakapalli,Chodavaram,5938,ADARI ANAND KUMAR,TDP,72492.0
330,Andhra Pradesh,Anakapalli,Chodavaram,5938,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1554.0
331,Andhra Pradesh,Anakapalli,Chodavaram,5938,Dr.Beesetti Venkata Satyavathi,YSRCP,87900.0
332,Andhra Pradesh,Anakapalli,Chodavaram,5938,Ruthala Srirama Murthy,INC,1101.0
333,Andhra Pradesh,Anakapalli,Chodavaram,5938,P.S.AJAY KUMAR,CPI(ML)(L),355.0
334,Andhra Pradesh,Anakapalli,Chodavaram,5938,K B SWAROOP,JAJGP,179.0
335,Andhra Pradesh,Anakapalli,Chodavaram,5938,Chintala Partha Sarathi,JNP,6379.0
336,Andhra Pradesh,Anakapalli,Chodavaram,5938,Taadi Veera Jagadeeshwari,PPOI,195.0
337,Andhra Pradesh,Anakapalli,Chodavaram,5938,Vadlamuri Krishna Swaroop,DABAP,436.0
338,Andhra Pradesh,Anakapalli,Chodavaram,5938,Appala Naidu Tummagunta,IND,482.0
339,Andhra Pradesh,Anakapalli,Madugula,5478,ADARI ANAND KUMAR,TDP,64309.0
340,Andhra Pradesh,Anakapalli,Madugula,5478,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1676.0
341,Andhra Pradesh,Anakapalli,Madugula,5478,Dr.Beesetti Venkata Satyavathi,YSRCP,77967.0
342,Andhra Pradesh,Anakapalli,Madugula,5478,Ruthala Srirama Murthy,INC,1341.0
343,Andhra Pradesh,Anakapalli,Madugula,5478,P.S.AJAY KUMAR,CPI(ML)(L),311.0
344,Andhra Pradesh,Anakapalli,Madugula,5478,K B SWAROOP,JAJGP,170.0
345,Andhra Pradesh,Anakapalli,Madugula,5478,Chintala Partha Sarathi,JNP,4469.0
346,Andhra Pradesh,Anakapalli,Madugula,5478,Taadi Veera Jagadeeshwari,PPOI,224.0
347,Andhra Pradesh,Anakapalli,Madugula,5478,Vadlamuri Krishna Swaroop,DABAP,603.0
348,Andhra Pradesh,Anakapalli,Madugula,5478,Appala Naidu Tummagunta,IND,554.0
349,Andhra Pradesh,Anakapalli,Anakapalle,3237,ADARI ANAND KUMAR,TDP,64735.0
350,Andhra Pradesh,Anakapalli,Anakapalle,3237,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1916.0
351,Andhra Pradesh,Anakapalli,Anakapalle,3237,Dr.Beesetti Venkata Satyavathi,YSRCP,72607.0
352,Andhra Pradesh,Anakapalli,Anakapalle,3237,Ruthala Srirama Murthy,INC,1376.0
353,Andhra Pradesh,Anakapalli,Anakapalle,3237,P.S.AJAY KUMAR,CPI(ML)(L),370.0
354,Andhra Pradesh,Anakapalli,Anakapalle,3237,K B SWAROOP,JAJGP,200.0
355,Andhra Pradesh,Anakapalli,Anakapalle,3237,Chintala Partha Sarathi,JNP,13842.0
356,Andhra Pradesh,Anakapalli,Anakapalle,3237,Taadi Veera Jagadeeshwari,PPOI,244.0
357,Andhra Pradesh,Anakapalli,Anakapalle,3237,Vadlamuri Krishna Swaroop,DABAP,475.0
358,Andhra Pradesh,Anakapalli,Anakapalle,3237,Appala Naidu Tummagunta,IND,332.0
359,Andhra Pradesh,Anakapalli,Pendurthi,4730,ADARI ANAND KUMAR,TDP,79499.0
360,Andhra Pradesh,Anakapalli,Pendurthi,4730,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,2972.0
361,Andhra Pradesh,Anakapalli,Pendurthi,4730,Dr.Beesetti Venkata Satyavathi,YSRCP,86961.0
362,Andhra Pradesh,Anakapalli,Pendurthi,4730,Ruthala Srirama Murthy,INC,2231.0
363,Andhra Pradesh,Anakapalli,Pendurthi,4730,P.S.AJAY KUMAR,CPI(ML)(L),411.0
364,Andhra Pradesh,Anakapalli,Pendurthi,4730,K B SWAROOP,JAJGP,230.0
365,Andhra Pradesh,Anakapalli,Pendurthi,4730,Chintala Partha Sarathi,JNP,22540.0
366,Andhra Pradesh,Anakapalli,Pendurthi,4730,Taadi Veera Jagadeeshwari,PPOI,338.0
367,Andhra Pradesh,Anakapalli,Pendurthi,4730,Vadlamuri Krishna Swaroop,DABAP,706.0
368,Andhra Pradesh,Anakapalli,Pendurthi,4730,Appala Naidu Tummagunta,IND,479.0
369,Andhra Pradesh,Anakapalli,Yelamanchili,3495,ADARI ANAND KUMAR,TDP,74400.0
370,Andhra Pradesh,Anakapalli,Yelamanchili,3495,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1485.0
371,Andhra Pradesh,Anakapalli,Yelamanchili,3495,Dr.Beesetti Venkata Satyavathi,YSRCP,71183.0
372,Andhra Pradesh,Anakapalli,Yelamanchili,3495,Ruthala Srirama Murthy,INC,1110.0
373,Andhra Pradesh,Anakapalli,Yelamanchili,3495,P.S.AJAY KUMAR,CPI(ML)(L),348.0
374,Andhra Pradesh,Anakapalli,Yelamanchili,3495,K B SWAROOP,JAJGP,259.0
375,Andhra Pradesh,Anakapalli,Yelamanchili,3495,Chintala Partha Sarathi,JNP,14023.0
376,Andhra Pradesh,Anakapalli,Yelamanchili,3495,Taadi Veera Jagadeeshwari,PPOI,244.0
377,Andhra Pradesh,Anakapalli,Yelamanchili,3495,Vadlamuri Krishna Swaroop,DABAP,745.0
378,Andhra Pradesh,Anakapalli,Yelamanchili,3495,Appala Naidu Tummagunta,IND,508.0
379,Andhra Pradesh,Anakapalli,Payakaraopet,5867,ADARI ANAND KUMAR,TDP,70888.0
380,Andhra Pradesh,Anakapalli,Payakaraopet,5867,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1575.0
381,Andhra Pradesh,Anakapalli,Payakaraopet,5867,Dr.Beesetti Venkata Satyavathi,YSRCP,97899.0
382,Andhra Pradesh,Anakapalli,Payakaraopet,5867,Ruthala Srirama Murthy,INC,1691.0
383,Andhra Pradesh,Anakapalli,Payakaraopet,5867,P.S.AJAY KUMAR,CPI(ML)(L),623.0
384,Andhra Pradesh,Anakapalli,Payakaraopet,5867,K B SWAROOP,JAJGP,394.0
385,Andhra Pradesh,Anakapalli,Payakaraopet,5867,Chintala Partha Sarathi,JNP,15792.0
386,Andhra Pradesh,Anakapalli,Payakaraopet,5867,Taadi Veera Jagadeeshwari,PPOI,358.0
387,Andhra Pradesh,Anakapalli,Payakaraopet,5867,Vadlamuri Krishna Swaroop,DABAP,979.0
388,Andhra Pradesh,Anakapalli,Payakaraopet,5867,Appala Naidu Tummagunta,IND,734.0
389,Andhra Pradesh,Anakapalli,Narsipatnam,6132,ADARI ANAND KUMAR,TDP,69058.0
390,Andhra Pradesh,Anakapalli,Narsipatnam,6132,Dr. Gandi Venkata Satyanarayana Rao (Dr Vikram),BJP,1710.0
391,Andhra Pradesh,Anakapalli,Narsipatnam,6132,Dr.Beesetti Venkata Satyavathi,YSRCP,88693.0
392,Andhra Pradesh,Anakapalli,Narsipatnam,6132,Ruthala Srirama Murthy,INC,1222.0
393,Andhra Pradesh,Anakapalli,Narsipatnam,6132,P.S.AJAY KUMAR,CPI(ML)(L),290.0
394,Andhra Pradesh,Anakapalli,Narsipatnam,6132,K B SWAROOP,JAJGP,183.0
395,Andhra Pradesh,Anakapalli,Narsipatnam,6132,Chintala Partha Sarathi,JNP,5081.0
396,Andhra Pradesh,Anakapalli,Narsipatnam,6132,Taadi Veera Jagadeeshwari,PPOI,198.0
397,Andhra Pradesh,Anakapalli,Narsipatnam,6132,Vadlamuri Krishna Swaroop,DABAP,499.0
398,Andhra Pradesh,Anakapalli,Narsipatnam,6132,Appala Naidu Tummagunta,IND,671.0
399,Andhra Pradesh,Kakinada,Tuni,2927,CHALAMALASETTY SUNIL,TDP,70857.0
400,Andhra Pradesh,Kakinada,Tuni,2927,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1538.0
401,Andhra Pradesh,Kakinada,Tuni,2927,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,1086.0
402,Andhra Pradesh,Kakinada,Tuni,2927,VANGA GEETHAVISWANATH,YSRCP,89719.0
403,Andhra Pradesh,Kakinada,Tuni,2927,APPALAKONDA VANGALAPUDI,MPP,490.0
404,Andhra Pradesh,Kakinada,Tuni,2927,B. GEETHA,PRSHP,283.0
405,Andhra Pradesh,Kakinada,Tuni,2927,GODUGU SATYANARAYANA,CPI(ML)(L),172.0
406,Andhra Pradesh,Kakinada,Tuni,2927,JYOTHULA VENKATESWARA RAO,JNP,7356.0
407,Andhra Pradesh,Kakinada,Tuni,2927,DONAM NEELAKANTAM,AINPP,106.0
408,Andhra Pradesh,Kakinada,Tuni,2927,PEDDIMSETTI. VENKATESWARARAO,JAJGP,116.0
409,Andhra Pradesh,Kakinada,Tuni,2927,VASAMSETTY VENKATARAMANA,AIFB,178.0
410,Andhra Pradesh,Kakinada,Tuni,2927,SATHI VEERALAKSHMI,PPOI,220.0
411,Andhra Pradesh,Kakinada,Tuni,2927,ANKADI SATHIBABU,IND,219.0
412,Andhra Pradesh,Kakinada,Tuni,2927,KAKILETI RAVINDRA,IND,678.0
413,Andhra Pradesh,Kakinada,Tuni,2927,MEDISETTI VIJAYA KUMAR,IND,383.0
414,Andhra Pradesh,Kakinada,Prathipadu,2105,CHALAMALASETTY SUNIL,TDP,73199.0
415,Andhra Pradesh,Kakinada,Prathipadu,2105,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,958.0
416,Andhra Pradesh,Kakinada,Prathipadu,2105,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,988.0
417,Andhra Pradesh,Kakinada,Prathipadu,2105,VANGA GEETHAVISWANATH,YSRCP,76627.0
418,Andhra Pradesh,Kakinada,Prathipadu,2105,APPALAKONDA VANGALAPUDI,MPP,580.0
419,Andhra Pradesh,Kakinada,Prathipadu,2105,B. GEETHA,PRSHP,258.0
420,Andhra Pradesh,Kakinada,Prathipadu,2105,GODUGU SATYANARAYANA,CPI(ML)(L),341.0
421,Andhra Pradesh,Kakinada,Prathipadu,2105,JYOTHULA VENKATESWARA RAO,JNP,7357.0
422,Andhra Pradesh,Kakinada,Prathipadu,2105,DONAM NEELAKANTAM,AINPP,227.0
423,Andhra Pradesh,Kakinada,Prathipadu,2105,PEDDIMSETTI. VENKATESWARARAO,JAJGP,118.0
424,Andhra Pradesh,Kakinada,Prathipadu,2105,VASAMSETTY VENKATARAMANA,AIFB,170.0
425,Andhra Pradesh,Kakinada,Prathipadu,2105,SATHI VEERALAKSHMI,PPOI,194.0
426,Andhra Pradesh,Kakinada,Prathipadu,2105,ANKADI SATHIBABU,IND,321.0
427,Andhra Pradesh,Kakinada,Prathipadu,2105,KAKILETI RAVINDRA,IND,518.0
428,Andhra Pradesh,Kakinada,Prathipadu,2105,MEDISETTI VIJAYA KUMAR,IND,277.0
429,Andhra Pradesh,Kakinada,Pithapuram,2595,CHALAMALASETTY SUNIL,TDP,72799.0
430,Andhra Pradesh,Kakinada,Pithapuram,2595,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,909.0
431,Andhra Pradesh,Kakinada,Pithapuram,2595,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,1047.0
432,Andhra Pradesh,Kakinada,Pithapuram,2595,VANGA GEETHAVISWANATH,YSRCP,84283.0
433,Andhra Pradesh,Kakinada,Pithapuram,2595,APPALAKONDA VANGALAPUDI,MPP,449.0
434,Andhra Pradesh,Kakinada,Pithapuram,2595,B. GEETHA,PRSHP,272.0
435,Andhra Pradesh,Kakinada,Pithapuram,2595,GODUGU SATYANARAYANA,CPI(ML)(L),362.0
436,Andhra Pradesh,Kakinada,Pithapuram,2595,JYOTHULA VENKATESWARA RAO,JNP,21883.0
437,Andhra Pradesh,Kakinada,Pithapuram,2595,DONAM NEELAKANTAM,AINPP,150.0
438,Andhra Pradesh,Kakinada,Pithapuram,2595,PEDDIMSETTI. VENKATESWARARAO,JAJGP,149.0
439,Andhra Pradesh,Kakinada,Pithapuram,2595,VASAMSETTY VENKATARAMANA,AIFB,182.0
440,Andhra Pradesh,Kakinada,Pithapuram,2595,SATHI VEERALAKSHMI,PPOI,180.0
441,Andhra Pradesh,Kakinada,Pithapuram,2595,ANKADI SATHIBABU,IND,180.0
442,Andhra Pradesh,Kakinada,Pithapuram,2595,KAKILETI RAVINDRA,IND,446.0
443,Andhra Pradesh,Kakinada,Pithapuram,2595,MEDISETTI VIJAYA KUMAR,IND,292.0
444,Andhra Pradesh,Kakinada,Kakinada Rural,1779,CHALAMALASETTY SUNIL,TDP,70623.0
445,Andhra Pradesh,Kakinada,Kakinada Rural,1779,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1172.0
446,Andhra Pradesh,Kakinada,Kakinada Rural,1779,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,2278.0
447,Andhra Pradesh,Kakinada,Kakinada Rural,1779,VANGA GEETHAVISWANATH,YSRCP,71390.0
448,Andhra Pradesh,Kakinada,Kakinada Rural,1779,APPALAKONDA VANGALAPUDI,MPP,315.0
449,Andhra Pradesh,Kakinada,Kakinada Rural,1779,B. GEETHA,PRSHP,220.0
450,Andhra Pradesh,Kakinada,Kakinada Rural,1779,GODUGU SATYANARAYANA,CPI(ML)(L),170.0
451,Andhra Pradesh,Kakinada,Kakinada Rural,1779,JYOTHULA VENKATESWARA RAO,JNP,35426.0
452,Andhra Pradesh,Kakinada,Kakinada Rural,1779,DONAM NEELAKANTAM,AINPP,154.0
453,Andhra Pradesh,Kakinada,Kakinada Rural,1779,PEDDIMSETTI. VENKATESWARARAO,JAJGP,85.0
454,Andhra Pradesh,Kakinada,Kakinada Rural,1779,VASAMSETTY VENKATARAMANA,AIFB,90.0
455,Andhra Pradesh,Kakinada,Kakinada Rural,1779,SATHI VEERALAKSHMI,PPOI,97.0
456,Andhra Pradesh,Kakinada,Kakinada Rural,1779,ANKADI SATHIBABU,IND,91.0
457,Andhra Pradesh,Kakinada,Kakinada Rural,1779,KAKILETI RAVINDRA,IND,349.0
458,Andhra Pradesh,Kakinada,Kakinada Rural,1779,MEDISETTI VIJAYA KUMAR,IND,205.0
459,Andhra Pradesh,Kakinada,Peddapuram,2292,CHALAMALASETTY SUNIL,TDP,72594.0
460,Andhra Pradesh,Kakinada,Peddapuram,2292,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1091.0
461,Andhra Pradesh,Kakinada,Peddapuram,2292,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,1011.0
462,Andhra Pradesh,Kakinada,Peddapuram,2292,VANGA GEETHAVISWANATH,YSRCP,61009.0
463,Andhra Pradesh,Kakinada,Peddapuram,2292,APPALAKONDA VANGALAPUDI,MPP,378.0
464,Andhra Pradesh,Kakinada,Peddapuram,2292,B. GEETHA,PRSHP,233.0
465,Andhra Pradesh,Kakinada,Peddapuram,2292,GODUGU SATYANARAYANA,CPI(ML)(L),334.0
466,Andhra Pradesh,Kakinada,Peddapuram,2292,JYOTHULA VENKATESWARA RAO,JNP,23748.0
467,Andhra Pradesh,Kakinada,Peddapuram,2292,DONAM NEELAKANTAM,AINPP,133.0
468,Andhra Pradesh,Kakinada,Peddapuram,2292,PEDDIMSETTI. VENKATESWARARAO,JAJGP,162.0
469,Andhra Pradesh,Kakinada,Peddapuram,2292,VASAMSETTY VENKATARAMANA,AIFB,167.0
470,Andhra Pradesh,Kakinada,Peddapuram,2292,SATHI VEERALAKSHMI,PPOI,179.0
471,Andhra Pradesh,Kakinada,Peddapuram,2292,ANKADI SATHIBABU,IND,184.0
472,Andhra Pradesh,Kakinada,Peddapuram,2292,KAKILETI RAVINDRA,IND,448.0
473,Andhra Pradesh,Kakinada,Peddapuram,2292,MEDISETTI VIJAYA KUMAR,IND,290.0
474,Andhra Pradesh,Kakinada,Kakinada City,1793,CHALAMALASETTY SUNIL,TDP,70511.0
475,Andhra Pradesh,Kakinada,Kakinada City,1793,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1522.0
476,Andhra Pradesh,Kakinada,Kakinada City,1793,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,2290.0
477,Andhra Pradesh,Kakinada,Kakinada City,1793,VANGA GEETHAVISWANATH,YSRCP,67133.0
478,Andhra Pradesh,Kakinada,Kakinada City,1793,APPALAKONDA VANGALAPUDI,MPP,296.0
479,Andhra Pradesh,Kakinada,Kakinada City,1793,B. GEETHA,PRSHP,222.0
480,Andhra Pradesh,Kakinada,Kakinada City,1793,GODUGU SATYANARAYANA,CPI(ML)(L),165.0
481,Andhra Pradesh,Kakinada,Kakinada City,1793,JYOTHULA VENKATESWARA RAO,JNP,25818.0
482,Andhra Pradesh,Kakinada,Kakinada City,1793,DONAM NEELAKANTAM,AINPP,110.0
483,Andhra Pradesh,Kakinada,Kakinada City,1793,PEDDIMSETTI. VENKATESWARARAO,JAJGP,88.0
484,Andhra Pradesh,Kakinada,Kakinada City,1793,VASAMSETTY VENKATARAMANA,AIFB,99.0
485,Andhra Pradesh,Kakinada,Kakinada City,1793,SATHI VEERALAKSHMI,PPOI,103.0
486,Andhra Pradesh,Kakinada,Kakinada City,1793,ANKADI SATHIBABU,IND,159.0
487,Andhra Pradesh,Kakinada,Kakinada City,1793,KAKILETI RAVINDRA,IND,282.0
488,Andhra Pradesh,Kakinada,Kakinada City,1793,MEDISETTI VIJAYA KUMAR,IND,190.0
489,Andhra Pradesh,Kakinada,Jaggampeta,3626,CHALAMALASETTY SUNIL,TDP,77778.0
490,Andhra Pradesh,Kakinada,Jaggampeta,3626,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),INC,1411.0
491,Andhra Pradesh,Kakinada,Jaggampeta,3626,YALLA VENKATA RAMA MOHAN RAO (DORABABU),BJP,756.0
492,Andhra Pradesh,Kakinada,Jaggampeta,3626,VANGA GEETHAVISWANATH,YSRCP,84494.0
493,Andhra Pradesh,Kakinada,Jaggampeta,3626,APPALAKONDA VANGALAPUDI,MPP,489.0
494,Andhra Pradesh,Kakinada,Jaggampeta,3626,B. GEETHA,PRSHP,199.0
495,Andhra Pradesh,Kakinada,Jaggampeta,3626,GODUGU SATYANARAYANA,CPI(ML)(L),179.0
496,Andhra Pradesh,Kakinada,Jaggampeta,3626,JYOTHULA VENKATESWARA RAO,JNP,10536.0
497,Andhra Pradesh,Kakinada,Jaggampeta,3626,DONAM NEELAKANTAM,AINPP,100.0
498,Andhra Pradesh,Kakinada,Jaggampeta,3626,PEDDIMSETTI. VENKATESWARARAO,JAJGP,94.0
499,Andhra Pradesh,Kakinada,Jaggampeta,3626,VASAMSETTY VENKATARAMANA,AIFB,126.0
500,Andhra Pradesh,Kakinada,Jaggampeta,3626,SATHI VEERALAKSHMI,PPOI,144.0
501,Andhra Pradesh,Kakinada,Jaggampeta,3626,ANKADI SATHIBABU,IND,227.0
502,Andhra Pradesh,Kakinada,Jaggampeta,3626,KAKILETI RAVINDRA,IND,604.0
503,Andhra Pradesh,Kakinada,Jaggampeta,3626,MEDISETTI VIJAYA KUMAR,IND,414.0
504,Andhra Pradesh,Amalapuram,Ramachandrapuram,2014,AYYAJI VEMA MANEPALLI,BJP,1323.0
505,Andhra Pradesh,Amalapuram,Ramachandrapuram,2014,GANTI HARISH MADHUR (BALAYOGI),TDP,63636.0
506,Andhra Pradesh,Amalapuram,Ramachandrapuram,2014,CHINTA ANURADHA,YSRCP,74568.0
507,Andhra Pradesh,Amalapuram,Ramachandrapuram,2014,JANGA GOUTHAM,INC,966.0
508,Andhra Pradesh,Amalapuram,Ramachandrapuram,2014,CHELLE RAJANI,JAJGP,117.0
509,Andhra Pradesh,Amalapuram,Ramachandrapuram,2014,PANTHAGADA VIJAYA CHAKRAVARTHY,RPI(KH),103.0
510,Andhra Pradesh,Amalapuram,Ramachandrapuram,2014,MURALIKRISHNA KANDERI,IPBP,172.0
511,Andhra Pradesh,Amalapuram,Ramachandrapuram,2014,MORTHA SIVA RAMA KRISHNA,PPOI,290.0
